seqnames	start	end	width	strand	peak	feature	feature.ranges.start	feature.ranges.end	feature.ranges.width	feature.strand	distance	insideFeature	distanceToSite	symbol
chr14	21538320	21538849	530	*	X11331	55701	21538527	21558036	19510	+	0	overlapStart	0	ARHGEF40
chr14	21538320	21538849	530	*	X11331	57447	21484922	21539031	54110	-	0	inside	181	NDRG2
chr14	21539550	21539669	120	*	X11332	57447	21484922	21539031	54110	-	518	upstream	518	NDRG2
chr14	21539675	21539809	135	*	X11333	57447	21484922	21539031	54110	-	643	upstream	643	NDRG2
chr14	21539840	21539944	105	*	X11334	57447	21484922	21539031	54110	-	808	upstream	808	NDRG2
chr14	21565888	21566082	195	*	X11338	643382	21567096	21571883	4788	+	1013	upstream	1013	TMEM253
chr14	21566123	21566302	180	*	X11339	643382	21567096	21571883	4788	+	793	upstream	793	TMEM253
chr14	21566609	21566647	39	*	X11340	643382	21567096	21571883	4788	+	448	upstream	448	TMEM253
chr14	21566736	21566962	227	*	X11341	643382	21567096	21571883	4788	+	133	upstream	133	TMEM253
chr14	21737582	21737641	60	*	X11345	3183	21677296	21737638	60343	-	0	overlapStart	0	HNRNPC
chr14	21852846	21852965	120	*	X11346	11198	21819631	21852425	32795	-	420	upstream	420	SUPT16H
chr14	21905155	21905319	165	*	X11348	57680	21853353	21905457	52105	-	0	inside	137	CHD8
chr14	21944769	21944933	165	*	X11350	9878	21945335	21967319	21985	+	401	upstream	401	TOX4
chr14	21944769	21944933	165	*	X11350	84932	21927179	21945132	17954	-	0	inside	198	RAB2B
chr14	21945764	21945883	120	*	X11351	84932	21927179	21945132	17954	-	631	upstream	631	RAB2B
chr14	23058672	23058761	90	*	X11359	1603	23033807	23058143	24337	-	528	upstream	528	DAD1
chr14	23305318	23305482	165	*	X11360	4323	23305793	23316803	11011	+	310	upstream	310	MMP14
chr14	23305933	23306082	150	*	X11361	4323	23305793	23316803	11011	+	0	inside	139	MMP14
chr14	23339743	23339862	120	*	X11366	26020	23340960	23349586	8627	+	1097	upstream	1097	LRP10
chr14	23340544	23340663	120	*	X11367	26020	23340960	23349586	8627	+	296	upstream	296	LRP10
chr14	23340934	23341053	120	*	X11368	26020	23340960	23349586	8627	+	0	overlapStart	0	LRP10
chr14	23341258	23341392	135	*	X11369	26020	23340960	23349586	8627	+	0	inside	297	LRP10
chr14	23351599	23351673	75	*	X11372	161253	23352432	23356889	4458	+	758	upstream	758	REM2
chr14	23400220	23400264	45	*	X11375	10419	23389733	23398661	8929	-	1558	upstream	1558	PRMT5
chr14	23452049	23452153	105	*	X11379	84962	23440410	23451848	11439	-	200	upstream	200	AJUBA
chr14	23479327	23479536	210	*	X11381	60686	23456110	23479360	23251	-	0	overlapStart	0	C14orf93
chr14	23510971	23511001	31	*	X11382	122706	23511376	23513269	1894	+	374	upstream	374	PSMB11
chr14	23526337	23526456	120	*	X11385	64403	23516270	23526747	10478	-	0	inside	290	CDH24
chr14	23563659	23563793	135	*	X11396	55017	23564683	23569665	4983	+	889	upstream	889	C14orf119
chr14	23563912	23564001	90	*	X11397	55017	23564683	23569665	4983	+	681	upstream	681	C14orf119
chr14	23770410	23770529	120	*	X11401	57594	23742844	23768747	25904	-	1662	upstream	1662	HOMEZ
chr14	23771745	23771894	150	*	X11403	90673	23765130	23772057	6928	-	0	inside	162	PPP1R3E
chr14	23775750	23776034	285	*	X11404	100529063	23775971	23795394	19424	+	0	overlapStart	0	BCL2L2-PABPN1
chr14	23775750	23776034	285	*	X11404	599	23775971	23780968	4998	+	0	overlapStart	0	BCL2L2
chr14	23821705	23821914	210	*	X11408	51310	23815527	23822080	6554	-	0	inside	165	SLC22A17
chr14	23822185	23822289	105	*	X11409	51310	23815527	23822080	6554	-	104	upstream	104	SLC22A17
chr14	23835582	23835716	135	*	X11410	10278	23825609	23834842	9234	-	739	upstream	739	EFS
chr14	23981109	23981181	73	*	X11411	79178	23980969	24028790	47822	+	0	inside	139	THTPA
chr14	24020782	24020916	135	*	X11419	85446	23990064	24020858	30795	-	0	overlapStart	0	ZFHX2
chr14	24037493	24037627	135	*	X11422	8906	24028777	24037279	8503	-	213	upstream	213	AP1G2
chr14	24038018	24038152	135	*	X11423	8906	24028777	24037279	8503	-	738	upstream	738	AP1G2
chr14	24047547	24047771	225	*	X11427	84502	24037244	24048009	10766	-	0	inside	237	JPH4
chr14	24047817	24047966	150	*	X11428	84502	24037244	24048009	10766	-	0	inside	42	JPH4
chr14	24048027	24048401	375	*	X11429	84502	24037244	24048009	10766	-	17	upstream	17	JPH4
chr14	24422870	24422989	120	*	X11430	10901	24422965	24475617	52653	+	0	overlapStart	0	DHRS4
chr14	24422870	24422989	120	*	X11430	317749	24422965	24518020	95056	+	0	overlapStart	0	DHRS4L2
chr14	24563282	24563299	18	*	X11436	5106	24563483	24573339	9857	+	183	upstream	183	PCK2
chr14	24563473	24563486	14	*	X11437	5106	24563483	24573339	9857	+	0	overlapStart	0	PCK2
chr14	24605141	24605169	29	*	X11438	5720	24605378	24608176	2799	+	208	upstream	208	PSME1
chr14	24605353	24605371	19	*	X11439	5720	24605378	24608176	2799	+	6	upstream	6	PSME1
chr14	24611906	24612025	120	*	X11444	51016	24608174	24610797	2624	-	1108	upstream	1108	EMC9
chr14	24615311	24615400	90	*	X11445	55072	24616096	24635774	19679	+	695	upstream	695	RNF31
chr14	24615782	24615901	120	*	X11446	55072	24616096	24635774	19679	+	194	upstream	194	RNF31
chr14	24615782	24615901	120	*	X11446	5721	24612574	24615855	3282	-	0	overlapStart	0	PSME2
chr14	24616196	24616570	375	*	X11447	55072	24616096	24635774	19679	+	0	inside	99	RNF31
chr14	24616196	24616570	375	*	X11447	5721	24612574	24615855	3282	-	340	upstream	340	PSME2
chr14	24616781	24616855	75	*	X11448	5721	24612574	24615855	3282	-	925	upstream	925	PSME2
chr14	24629242	24629247	6	*	X11449	10379	24629729	24635774	6046	+	481	upstream	481	IRF9
chr14	24700687	24700791	105	*	X11453	51292	24701648	24708447	6800	+	856	upstream	856	GMPR2
chr14	24701497	24701631	135	*	X11454	51292	24701648	24708447	6800	+	16	upstream	16	GMPR2
chr14	24701497	24701631	135	*	X11454	100528064	24682615	24701576	18962	-	0	overlapStart	0	NEDD8-MDP1
chr14	24701497	24701631	135	*	X11454	4738	24686057	24701576	15520	-	0	overlapStart	0	NEDD8
chr14	24702802	24702906	105	*	X11455	100528064	24682615	24701576	18962	-	1225	upstream	1225	NEDD8-MDP1
chr14	24702802	24702906	105	*	X11455	4738	24686057	24701576	15520	-	1225	upstream	1225	NEDD8
chr14	24769231	24769290	60	*	X11457	161424	24769098	24774374	5277	+	0	inside	132	NOP9
chr14	24769231	24769290	60	*	X11457	115817	24759804	24769039	9236	-	191	upstream	191	DHRS1
chr14	24835036	24835225	190	*	X11458	4776	24836145	24848810	12666	+	919	upstream	919	NFATC4
chr14	24835516	24835650	135	*	X11459	4776	24836145	24848810	12666	+	494	upstream	494	NFATC4
chr14	24835951	24836055	105	*	X11460	4776	24836145	24848810	12666	+	89	upstream	89	NFATC4
chr14	24836431	24836550	120	*	X11461	4776	24836145	24848810	12666	+	0	inside	285	NFATC4
chr14	24867822	24867926	105	*	X11466	57523	24867992	24888494	20503	+	65	upstream	65	NYNRIN
chr14	24867976	24868019	44	*	X11467	57523	24867992	24888494	20503	+	0	overlapStart	0	NYNRIN
chr14	24868079	24868080	2	*	X11468	57523	24867992	24888494	20503	+	0	inside	86	NYNRIN
chr14	24898730	24898834	105	*	X11471	23351	24898492	24910547	12056	+	0	inside	237	KHNYN
chr14	24898730	24898834	105	*	X11471	643866	24895740	24898731	2992	-	0	overlapStart	0	CBLN3
chr14	24899472	24899689	218	*	X11472	643866	24895740	24898731	2992	-	740	upstream	740	CBLN3
chr14	24911843	24911947	105	*	X11474	56948	24908972	24912007	3036	-	0	inside	59	SDR39U1
chr14	27066843	27067172	330	*	X11477	4857	26915089	27066960	151872	-	0	overlapStart	0	NOVA1
chr14	27067293	27067427	135	*	X11478	4857	26915089	27066960	151872	-	332	upstream	332	NOVA1
chr14	27067443	27067485	43	*	X11479	4857	26915089	27066960	151872	-	482	upstream	482	NOVA1
chr14	31028593	31028652	60	*	X11484	55632	31028329	31089046	60718	+	0	inside	263	G2E3
chr14	31495598	31495732	135	*	X11489	29966	31363005	31495607	132603	-	0	overlapStart	0	STRN3
chr14	31496288	31496407	120	*	X11490	29966	31363005	31495607	132603	-	680	upstream	680	STRN3
chr14	32545888	32546058	171	*	X11493	394	32546189	32628934	82746	+	130	upstream	130	ARHGAP5
chr14	32545888	32546058	171	*	X11493	84837	32544625	32545905	1281	-	0	overlapStart	0	ARHGAP5-AS1
chr14	32546170	32546217	48	*	X11494	394	32546189	32628934	82746	+	0	overlapStart	0	ARHGAP5
chr14	32546170	32546217	48	*	X11494	84837	32544625	32545905	1281	-	264	upstream	264	ARHGAP5-AS1
chr14	32546338	32546622	285	*	X11495	394	32546189	32628934	82746	+	0	inside	148	ARHGAP5
chr14	32546338	32546622	285	*	X11495	84837	32544625	32545905	1281	-	432	upstream	432	ARHGAP5-AS1
chr14	32547043	32547147	105	*	X11496	84837	32544625	32545905	1281	-	1137	upstream	1137	ARHGAP5-AS1
chr14	32547328	32547447	120	*	X11497	84837	32544625	32545905	1281	-	1422	upstream	1422	ARHGAP5-AS1
chr14	32547793	32547912	120	*	X11498	84837	32544625	32545905	1281	-	1887	upstream	1887	ARHGAP5-AS1
chr14	33408452	33408477	26	*	X11518	64067	33408459	34273382	864924	+	0	overlapStart	0	NPAS3
chr14	34931029	34931178	150	*	X11521	171546	34902144	34931468	29325	-	0	inside	289	SPTSSA
chr14	34931389	34931454	66	*	X11522	171546	34902144	34931468	29325	-	0	inside	13	SPTSSA
chr14	34932004	34932123	120	*	X11523	171546	34902144	34931468	29325	-	535	upstream	535	SPTSSA
chr14	35008737	35008826	90	*	X11524	55837	34985135	35008943	23809	-	0	inside	116	EAPP
chr14	35098919	35099113	195	*	X11527	58533	35030618	35099366	68749	-	0	inside	252	SNX6
chr14	35183795	35183989	195	*	X11532	1073	35179588	35184029	4442	-	0	inside	39	CFL2
chr14	35451736	35451840	105	*	X11535	6729	35452104	35498773	46670	+	263	upstream	263	SRP54
chr14	35590956	35591075	120	*	X11538	9692	35591527	35786682	195156	+	451	upstream	451	PRORP
chr14	35873991	35874080	90	*	X11546	4792	35870716	35873960	3245	-	30	upstream	30	NFKBIA
chr14	35874476	35874610	135	*	X11547	4792	35870716	35873960	3245	-	515	upstream	515	NFKBIA
chr14	36002816	36002890	75	*	X11551	84684	36003248	36006260	3013	+	357	upstream	357	INSM2
chr14	36295619	36295738	120	*	X11554	84312	36295597	36341169	45573	+	0	inside	21	BRMS1L
chr14	36789739	36789874	136	*	X11557	51562	36767764	36789882	22119	-	0	inside	7	MBIP
chr14	39572104	39572208	105	*	X11559	10484	39501123	39572437	71315	-	0	inside	228	SEC23A
chr14	39572989	39573093	105	*	X11560	10484	39501123	39572437	71315	-	551	upstream	551	SEC23A
chr14	39644629	39644763	135	*	X11561	5411	39644387	39652422	8036	+	0	inside	241	PNN
chr14	39736003	39736137	135	*	X11562	100288846	39734907	39736265	1359	-	0	inside	127	LOC100288846
chr14	39901742	39901745	4	*	X11565	254170	39865577	39901704	36128	-	37	upstream	37	FBXO33
chr14	39901827	39901876	50	*	X11566	254170	39865577	39901704	36128	-	122	upstream	122	FBXO33
chr14	45366212	45366242	31	*	X11569	122525	45366507	45376460	9954	+	264	upstream	264	C14orf28
chr14	45366448	45366552	105	*	X11570	122525	45366507	45376460	9954	+	0	overlapStart	0	C14orf28
chr14	45429830	45429964	135	*	X11572	23116	45431416	45543634	112219	+	1451	upstream	1451	TOGARAM1
chr14	45553475	45553564	90	*	X11573	55015	45553302	45584804	31503	+	0	inside	172	PRPF39
chr14	50086821	50086955	135	*	X11578	4247	50087489	50090199	2711	+	533	upstream	533	MGAT2
chr14	50087479	50087568	90	*	X11579	4247	50087489	50090199	2711	+	0	overlapStart	0	MGAT2
chr14	50087479	50087568	90	*	X11579	6166	50085406	50087403	1998	-	75	upstream	75	RPL36AL
chr14	50087841	50087945	105	*	X11580	6166	50085406	50087403	1998	-	437	upstream	437	RPL36AL
chr14	50160074	50160178	105	*	X11583	122773	50159823	50219870	60048	+	0	inside	250	KLHDC1
chr14	50320175	50320227	53	*	X11585	9147	50033027	50319539	286513	-	635	upstream	635	NEMF
chr14	50359341	50359445	105	*	X11589	382	50359736	50363772	4037	+	290	upstream	290	ARF6
chr14	50359476	50359625	150	*	X11590	382	50359736	50363772	4037	+	110	upstream	110	ARF6
chr14	50475677	50475826	150	*	X11591	283551	50448430	50474238	25809	-	1438	upstream	1438	LINC01588
chr14	50582895	50583014	120	*	X11597	79609	50575350	50583297	7948	-	0	inside	282	VCPKMT
chr14	50698358	50698477	120	*	X11599	6655	50583846	50698099	114254	-	258	upstream	258	SOS2
chr14	50778996	50779130	135	*	X11600	27109	50779047	50802276	23230	+	0	overlapStart	0	DMAC2L
chr14	50778996	50779130	135	*	X11600	79944	50704285	50778947	74663	-	48	upstream	48	L2HGDH
chr14	50779267	50779372	106	*	X11601	27109	50779047	50802276	23230	+	0	inside	219	DMAC2L
chr14	50779267	50779372	106	*	X11601	79944	50704285	50778947	74663	-	319	upstream	319	L2HGDH
chr14	50999317	50999368	52	*	X11605	51062	50999800	51099784	99985	+	431	upstream	431	ATL1
chr14	50999317	50999368	52	*	X11605	11183	50885211	50999376	114166	-	0	inside	7	MAP4K5
chr14	51562943	51562964	22	*	X11616	114088	51441981	51562422	120442	-	520	upstream	520	TRIM9
chr14	52118406	52118446	41	*	X11629	145438	52116236	52118462	2227	-	0	inside	15	FRMD6-AS1
chr14	52118769	52118873	105	*	X11630	145438	52116236	52118462	2227	-	306	upstream	306	FRMD6-AS1
chr14	53019637	53019861	225	*	X11648	283554	53019866	53104431	84566	+	4	upstream	4	GPR137C
chr14	53019637	53019861	225	*	X11648	57544	52897308	53019301	121994	-	335	upstream	335	TXNDC16
chr14	53020372	53020491	120	*	X11649	57544	52897308	53019301	121994	-	1070	upstream	1070	TXNDC16
chr14	53162417	53162521	105	*	X11650	30001	53108605	53162419	53815	-	0	overlapStart	0	ERO1A
chr14	53162582	53162701	120	*	X11651	30001	53108605	53162419	53815	-	162	upstream	162	ERO1A
chr14	53173067	53173261	195	*	X11652	5706	53173896	53194716	20821	+	634	upstream	634	PSMC6
chr14	53173757	53173906	150	*	X11653	5706	53173896	53194716	20821	+	0	overlapStart	0	PSMC6
chr14	53258029	53258118	90	*	X11655	64841	53241911	53258386	16476	-	0	inside	267	GNPNAT1
chr14	53619855	53620079	225	*	X11665	80821	53503458	53620046	116589	-	0	overlapStart	0	DDHD1
chr14	54955524	54955643	120	*	X11670	2764	54941209	54955744	14536	-	0	inside	100	GMFB
chr14	54956154	54956213	60	*	X11671	2764	54941209	54955744	14536	-	409	upstream	409	GMFB
chr14	54976085	54976163	79	*	X11672	10668	54976587	55005334	28748	+	423	upstream	423	CGRRF1
chr14	54976587	54976706	120	*	X11673	10668	54976587	55005334	28748	+	0	inside	0	CGRRF1
chr14	55032399	55032698	300	*	X11674	23034	55034330	55260033	225704	+	1631	upstream	1631	SAMD4A
chr14	55032864	55032998	135	*	X11675	23034	55034330	55260033	225704	+	1331	upstream	1331	SAMD4A
chr14	55033749	55033853	105	*	X11676	23034	55034330	55260033	225704	+	476	upstream	476	SAMD4A
chr14	55034049	55034168	120	*	X11677	23034	55034330	55260033	225704	+	161	upstream	161	SAMD4A
chr14	55034558	55034692	135	*	X11678	23034	55034330	55260033	225704	+	0	inside	227	SAMD4A
chr14	55594821	55594880	60	*	X11698	3958	55595935	55612148	16214	+	1054	upstream	1054	LGALS3
chr14	55595670	55595774	105	*	X11699	3958	55595935	55612148	16214	+	160	upstream	160	LGALS3
chr14	55878610	55878684	75	*	X11703	22863	55833109	55878576	45468	-	33	upstream	33	ATG14
chr14	56047169	56047413	245	*	X11704	3895	56046925	56151302	104378	+	0	inside	243	KTN1
chr14	56047169	56047413	245	*	X11704	100129075	56024690	56046810	22121	-	358	upstream	358	KTN1-AS1
chr14	57735025	57735309	285	*	X11709	55745	57735606	57756797	21192	+	296	upstream	296	AP5M1
chr14	57856945	57857139	195	*	X11710	122830	57857271	57879466	22196	+	131	upstream	131	NAA30
chr14	57857493	57857627	135	*	X11711	122830	57857271	57879466	22196	+	0	inside	221	NAA30
chr14	58667039	58667158	120	*	X11712	55860	58666833	58702353	35521	+	0	inside	205	ACTR10
chr14	58763297	58763398	102	*	X11715	5926	58765222	58840451	75230	+	1823	upstream	1823	ARID4A
chr14	58764456	58764590	135	*	X11716	5926	58765222	58840451	75230	+	631	upstream	631	ARID4A
chr14	58764456	58764590	135	*	X11716	145407	58470808	58764855	294048	-	0	inside	264	ARMH4
chr14	58764456	58764590	135	*	X11716	379025	58732083	58764855	32773	-	0	inside	264	PSMA3-AS1
chr14	58765424	58765618	195	*	X11717	5926	58765222	58840451	75230	+	0	inside	201	ARID4A
chr14	58765424	58765618	195	*	X11717	145407	58470808	58764855	294048	-	568	upstream	568	ARMH4
chr14	58765424	58765618	195	*	X11717	379025	58732083	58764855	32773	-	568	upstream	568	PSMA3-AS1
chr14	58765806	58765955	150	*	X11718	145407	58470808	58764855	294048	-	950	upstream	950	ARMH4
chr14	58765806	58765955	150	*	X11718	379025	58732083	58764855	32773	-	950	upstream	950	PSMA3-AS1
chr14	58766376	58766435	60	*	X11719	145407	58470808	58764855	294048	-	1520	upstream	1520	ARMH4
chr14	58766376	58766435	60	*	X11719	379025	58732083	58764855	32773	-	1520	upstream	1520	PSMA3-AS1
chr14	58893529	58893678	150	*	X11721	9786	58894103	59015549	121447	+	424	upstream	424	KIAA0586
chr14	58893804	58893938	135	*	X11722	9786	58894103	59015549	121447	+	164	upstream	164	KIAA0586
chr14	58893804	58893938	135	*	X11722	26520	58875370	58894232	18863	-	0	inside	293	TIMM9
chr14	58894389	58894568	180	*	X11723	9786	58894103	59015549	121447	+	0	inside	285	KIAA0586
chr14	58894389	58894568	180	*	X11723	26520	58875370	58894232	18863	-	156	upstream	156	TIMM9
chr14	59655150	59655185	36	*	X11731	23002	59655381	59838123	182743	+	195	upstream	195	DAAM1
chr14	59655540	59655794	255	*	X11732	23002	59655381	59838123	182743	+	0	inside	158	DAAM1
chr14	60558070	60558204	135	*	X11739	64430	60558629	60635851	77223	+	424	upstream	424	PCNX4
chr14	60952340	60952781	442	*	X11746	317761	60902674	60952764	50091	-	0	overlapStart	0	C14orf39
chr14	61116387	61116571	185	*	X11750	6495	61111417	61116155	4739	-	231	upstream	231	SIX1
chr14	61116731	61116835	105	*	X11751	6495	61111417	61116155	4739	-	575	upstream	575	SIX1
chr14	61190782	61190946	165	*	X11762	51804	61176256	61191039	14784	-	0	inside	92	SIX4
chr14	61191082	61191216	135	*	X11763	51804	61176256	61191039	14784	-	42	upstream	42	SIX4
chr14	64009856	64009960	105	*	X11791	5529	63841355	64010079	168725	-	0	inside	118	PPP2R5E
chr14	64010267	64010335	69	*	X11792	5529	63841355	64010079	168725	-	187	upstream	187	PPP2R5E
chr14	64319904	64320173	270	*	X11793	23224	64319683	64693167	373485	+	0	inside	220	SYNE2
chr14	64805260	64805371	112	*	X11797	2100	64693751	64805268	111518	-	0	overlapStart	0	ESR2
chr14	64854618	64854725	108	*	X11798	4522	64854759	64926725	71967	+	33	upstream	33	MTHFD1
chr14	64854745	64854752	8	*	X11799	4522	64854759	64926725	71967	+	6	upstream	6	MTHFD1
chr14	64931849	64931953	105	*	X11801	9495	64932217	64941221	9005	+	263	upstream	263	AKAP5
chr14	64932346	64932465	120	*	X11802	9495	64932217	64941221	9005	+	0	inside	128	AKAP5
chr14	64970824	64971123	300	*	X11803	22890	64970703	65000408	29706	+	0	inside	120	ZBTB1
chr14	64972024	64972185	162	*	X11805	7597	64915824	64971931	56108	-	92	upstream	92	ZBTB25
chr14	65006754	65006873	120	*	X11806	3306	65007186	65009954	2769	+	312	upstream	312	HSPA2
chr14	65171045	65171055	11	*	X11809	26030	65171193	65211060	39868	+	137	upstream	137	PLEKHG3
chr14	65171099	65171104	6	*	X11810	26030	65171193	65211060	39868	+	88	upstream	88	PLEKHG3
chr14	65347083	65347200	118	*	X11815	6710	65213001	65346601	133601	-	481	upstream	481	SPTB
chr14	65438696	65438706	11	*	X11817	376267	65412532	65438875	26344	-	0	inside	168	RAB15
chr14	65439096	65439335	240	*	X11818	376267	65412532	65438875	26344	-	220	upstream	220	RAB15
chr14	65439411	65439545	135	*	X11819	376267	65412532	65438875	26344	-	535	upstream	535	RAB15
chr14	65569091	65569180	90	*	X11824	4149	65472819	65569413	96595	-	0	inside	232	MAX
chr14	65802741	65802848	108	*	X11832	100616176	65801836	65801901	66	-	839	upstream	839	MIR4708
chr14	65879485	65879604	120	*	X11834	645431	65877311	65879335	2025	-	149	upstream	149	FUT8-AS1
chr14	65880108	65880197	90	*	X11835	645431	65877311	65879335	2025	-	772	upstream	772	FUT8-AS1
chr14	65880243	65880347	105	*	X11836	645431	65877311	65879335	2025	-	907	upstream	907	FUT8-AS1
